Origin,Destination,Price
Paris-Austerlitz,La Baule-Escoublac,87.0
Paris-Austerlitz,Le Pouliguen,87.0
Paris-Austerlitz,Arcachon,102.0
Paris-Austerlitz,Châtellerault,75.0
Paris-Austerlitz,Futuroscope,75.0
Paris-Austerlitz,Irun,112.0
Marne-la-Vallée-Chessy,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),35.0
Champagne-Ardenne-TGV,Poitiers,93.0
Bordeaux-St-Jean,Marne-la-Vallée-Chessy,96.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Libourne,96.0
TGV Haute-Picardie,Vannes,106.0
TGV Haute-Picardie,Auray,106.0
Quimperlé,TGV Haute-Picardie,106.0
Rosporden,TGV Haute-Picardie,106.0
Lille-Flandres,Rennes,108.0
Lille-Europe,Redon,108.0
Arras,Redon,108.0
Lille-Europe,St-Malo,110.0
Lorraine-TGV,Poitiers,112.0
Lorraine-TGV,Futuroscope,112.0
Lorient,Arras,114.0
Arras,Auray,114.0
Angoulême,Arras,119.0
Montpellier (CNM),St-Pierre-des-Corps,125.0
Nîmes,St-Pierre-des-Corps,125.0
Lille-Flandres,Bordeaux-St-Jean,130.0
Bordeaux-St-Jean,Douai,130.0
Douai,Libourne,130.0
Rennes,Valence-TGV,132.0
Massy-TGV,Libourne,96.0
Paris-Montparnasse,Sablé,67.0
Paris-Montparnasse,La Roche-sur-Yon,83.0
Les Sables-d'Olonne,Paris-Montparnasse,85.0
Paris-Montparnasse,Vannes,88.0
Pau,Paris-Montparnasse,112.0
Massy-TGV,Sablé,67.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),St-Nazaire,86.0
Le Croisic,Paris-Montparnasse,87.0
Pornichet,Paris-Montparnasse,87.0
Massy-TGV,La Baule-Escoublac,87.0
Massy-TGV,Pornichet,87.0
Le Croisic,Marne-la-Vallée-Chessy,87.0
Le Croisic,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),87.0
Laval,Marne-la-Vallée-Chessy,72.0
Massy-TGV,St-Brieuc,84.0
Massy-TGV,Lamballe,84.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Vannes,88.0
Biarritz,Paris-Montparnasse,112.0
Hendaye,Paris-Montparnasse,112.0
Paris-Montparnasse,St-Jean-de-Luz-Ciboure,112.0
Massy-TGV,Bayonne,112.0
Hendaye,Massy-TGV,112.0
Massy-TGV,Toulouse-Matabiau,109.0
Le Mans,Lyon-Part-Dieu,95.0
Le Mans,Lyon-Perrache-Voyageurs,95.0
Lyon-Part-Dieu,St-Pierre-des-Corps,95.0
Poitiers,St-Pierre-des-Corps,21.0
Angoulême,Poitiers,23.5
Angoulême,Futuroscope,25.0
Laval,Dol,26.5
Angoulême,Bordeaux-St-Jean,27.0
Laval,Lamballe,30.0
Vendôme-Villiers-sur-Loir,Poitiers,32.0
Laval,Plouaret,40.0
Le Mans,St-Malo,41.0
Rosporden,Vitré,44.0
Le Mans,Guingamp,47.0
Le Mans,Auray,49.0
Hendaye,Ruffec,55.0
Agen,Châtellerault,58.0
Arcachon,St-Pierre-des-Corps,61.0
Pau,Futuroscope,70.0
Hendaye,St-Pierre-des-Corps,79.0
Angoulême,La Teste,36.0
La Teste,St-Pierre-des-Corps,61.0
Ruffec,Montauban-Ville-Bourbon,52.0
Paris-Montparnasse,Auray,91.0
Lannion,Paris-Montparnasse,91.0
Massy-TGV,Dol,85.0
Massy-TGV,St-Malo,85.0
Paris-Montparnasse,Landerneau,92.0
Marne-la-Vallée-Chessy,Rosporden,95.0
Rennes,TGV Haute-Picardie,106.0
Marne-la-Vallée-Chessy,Libourne,99.0
Lille-Flandres,Rennes,113.0
Lille-Europe,Redon,113.0
Arras,Redon,113.0
Agen,Paris-Austerlitz,108.0
Biarritz,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),112.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),St-Jean-de-Luz-Ciboure,112.0
Hendaye,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),112.0
Pau,Paris-Austerlitz,112.0
Orthez,Paris-Austerlitz,112.0
Morcenx,Paris-Montparnasse,110.0
Paris-Austerlitz,Tarbes,118.0
Marne-la-Vallée-Chessy,Agde,116.0
Marne-la-Vallée-Chessy,Sète,116.0
Béziers,Paris-Montparnasse,116.0
Marne-la-Vallée-Chessy,Narbonne,116.0
Carcassonne,Marne-la-Vallée-Chessy,116.0
Paris-Gare-de-Lyon,St-Raphaël-Valescure,132.0
Marne-la-Vallée-Chessy,Les Arcs-Draguignan,132.0
Marne-la-Vallée-Chessy,Antibes,132.0
Nice-Ville,Paris-Nord,132.0
Paris-Gare-de-Lyon,Bourg-St-Maurice,118.0
St-Avre-la-Chambre,Paris-Gare-de-Lyon,109.0
St-Jean-de-Maurienne-Arvan,Paris-Gare-de-Lyon,111.0
St-Jean-de-Maurienne-Arvan,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),111.0
Modane,Marne-la-Vallée-Chessy,113.0
Modane,Paris-Nord,113.0
Paris-Nord,St-Michel-Valloire,113.0
Marne-la-Vallée-Chessy,Bellegarde,91.0
Paris-Nord,Bellegarde,91.0
Paris-Nord,Bourg-en-Bresse,84.0
Paris-Gare-de-Lyon,St-Gervais-les-Bains-Le Fayet,119.0
Cluses,Marne-la-Vallée-Chessy,119.0
Cluses,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),119.0
Paris-Nord,Sallanches-Combloux-Megève,119.0
Paris-Nord,Le Creusot-Montceau-Montchanin,82.0
Mâcon-Loché-TGV,Paris-Gare-de-Lyon,83.0
Mâcon-Ville,Paris-Gare-de-Lyon,83.0
Mâcon-Loché-TGV,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),83.0
Mâcon-Loché-TGV,Paris-Nord,83.0
St-Étienne-Châteaucreux,Paris-Gare-de-Lyon,100.0
Montbard,Mantes-la-Jolie,57.0
Montbard,Paris-Bercy,57.0
Dole-Ville,Paris-Gare-de-Lyon,79.0
Dole-Ville,Marne-la-Vallée-Chessy,79.0
Mantes-la-Jolie,Valence,103.0
Paris-Gare-de-Lyon,Orange,105.0
Avignon-TGV,Paris-Gare-de-Lyon,105.0
Meuse-TGV,Paris-Est,44.0
Paris-Nord,Béthune,57.0
Paris-Nord,Lens,52.0
Paris-Nord,St-Omer,64.0
Marne-la-Vallée-Chessy,Savenay,85.0
Lyon-St-Exupéry-TGV,Rennes,108.0
Lyon-Perrache-Voyageurs,Futuroscope,96.0
Laval,Lyon-St-Exupéry-TGV,96.0
Lyon-St-Exupéry-TGV,Futuroscope,96.0
Tours,Lyon-Perrache-Voyageurs,95.0
Nancy-Ville,Rennes,121.0
Miramas,Mâcon-Loché-TGV,64.0
Avignon-TGV,Bordeaux-St-Jean,96.0
Aix-en-Provence-TGV,Bordeaux-St-Jean,107.0
Marne-la-Vallée-Chessy,Saverne,85.0
Nantes,Saverne,142.0
Saverne,TGV Haute-Picardie,110.0
Montbard,École-Valentin,43.0
Colmar,École-Valentin,46.0
Nîmes,École-Valentin,105.0
Marseille-St-Charles,École-Valentin,111.0
Lyon-Perrache-Voyageurs,École-Valentin,51.0
Vendôme-Villiers-sur-Loir,Valence-TGV,113.0
Champagne-Ardenne-TGV,Vendôme-Villiers-sur-Loir,83.0
Lorraine-TGV,Saverne,31.0
Colmar,Landry,109.0
Mulhouse-Ville,Chambéry-Challes-les-Eaux,85.0
Mulhouse-Ville,Moûtiers-Salins-Brides-les-Bains,102.0
Strasbourg-Ville,Avignon-TGV,114.0
Avignon-TGV,Bellegarde,64.0
Avignon-TGV,Bourg-en-Bresse,65.0
Avignon-TGV,Neufchâteau,87.0
Avignon-TGV,Monaco-Monte-Carlo,62.0
Massy-Palaiseau-Grande-Ceinture,Moûtiers-Salins-Brides-les-Bains,118.0
Chambéry-Challes-les-Eaux,Massy-Palaiseau-Grande-Ceinture,103.0
Laval,St-Avre-la-Chambre,127.0
Valence-TGV,Montauban-Ville-Bourbon,83.0
Avignon-TGV,Grenoble,47.0
Besançon-Viotte,Chambéry-Challes-les-Eaux,63.0
Meuse-TGV,Lille-Europe,84.0
St-Gervais-les-Bains-Le Fayet,Sallanches-Combloux-Megève,2.8
Landry,Bourg-St-Maurice,3.2
Rang-du-Fliers-Verton,Étaples-Le Touquet,3.9
Landry,Aime-La Plagne,3.9
Besançon-Viotte,Besançon-Franche-Comté-TGV,4.4
Lannion,Plouaret,5.3
La Roche-sur-Foron,Annemasse,5.7
Facture-Biganos,Arcachon,5.8
Grenoble,Aix-les-Bains-Le Revard,17.5
Chambéry-Challes-les-Eaux,Grenoble,14.3
St-Avre-la-Chambre,Mâcon-Loché-TGV,40.0
Valence,Valence-TGV,3.7
Villeneuve-lès-Avignon,Valence,24.5
Avignon-TGV,Agde,27.5
Montpellier (CNM),Montélimar,31.0
Lyon-St-Exupéry-TGV,Moûtiers-Salins-Brides-les-Bains,33.0
Vendôme-Villiers-sur-Loir,Nantes,42.0
Vendôme,Angoulême,45.0
Culoz,Marseille-St-Charles,65.0
Genève-Voyageurs,Villeneuve-lès-Avignon,66.0
Montpellier (CNM),Le Creusot-Montceau-Montchanin,70.0
Culoz,Les Arcs-Draguignan,98.0
Culoz,Nice-Ville,98.0
Chambéry-Challes-les-Eaux,St-Raphaël-Valescure,93.0
Saumur-Rive-Droite,Grenoble,93.0
Avignon-TGV,Aix-les-Bains-Le Revard,69.0
Nîmes,Marne-la-Vallée-Chessy,114.0
Aix-en-Provence-TGV,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),116.0
Aix-en-Provence-TGV,Versailles-Chantiers,116.0
Avignon-TGV,Massy-TGV,116.0
Avignon-TGV,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),116.0
Avignon-TGV,Mantes-la-Jolie,116.0
Lyon-St-Exupéry-TGV,Marne-la-Vallée-Chessy,97.0
Massy-TGV,Lyon-St-Exupéry-TGV,97.0
Mantes-la-Jolie,Lyon-Part-Dieu,97.0
Lyon-Part-Dieu,Paris-Nord,97.0
Dijon-Ville,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),67.0
Besançon-Viotte,Paris-Gare-de-Lyon,83.0
Paris-Gare-de-Lyon,Besançon-Franche-Comté-TGV,83.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Besançon-Franche-Comté-TGV,83.0
Besançon-Viotte,Marne-la-Vallée-Chessy,83.0
Paris-Gare-de-Lyon,École-Valentin,83.0
Mulhouse-Ville,Montbéliard,14.3
Le Havre,Champagne-Ardenne-TGV,53.0
Strasbourg-Ville,St-Pierre-des-Corps,132.0
Dijon-Ville,Mulhouse-Ville,57.0
Dijon-Ville,Strasbourg-Ville,57.0
Mulhouse-Ville,Montpellier (CNM),123.0
Colmar,Aix-en-Provence-TGV,124.0
Mulhouse-Ville,Aix-en-Provence-TGV,124.0
Metz-Ville,Marseille-St-Charles,124.0
Colmar,Paris-Est,112.0
Toul,Valence-TGV,83.0
Dijon-Ville,Metz-Ville,64.0
Metz-Ville,Lyon-St-Exupéry-TGV,88.0
Metz-Ville,Lyon-Perrache-Voyageurs,88.0
Metz-Ville,Strasbourg-Ville,41.0
Metz-Ville,Belfort-Montbéliard-TGV,54.0
Thionville,Lyon-Perrache-Voyageurs,94.0
Thionville,Aix-en-Provence-TGV,131.0
Thionville,Nîmes,127.0
Bâle-St-Jean,Saône,65.0
Neufchâteau,Les Arcs-Draguignan,110.0
Culmont-Chalindrey,Cannes,124.0
Toul,Toulouse-Matabiau,117.0
Neufchâteau,Béziers,99.0
Neufchâteau,Toulouse-Matabiau,113.0
Nancy-Ville,Agde,118.0
Beaune,Avignon-TGV,73.0
Culmont-Chalindrey,Nîmes,80.0
Modane,Le Creusot-Montceau-Montchanin,65.0
Chambéry-Challes-les-Eaux,Le Creusot-Montceau-Montchanin,55.0
Narbonne,Massy-TGV,116.0
Agen,Sète,53.0
Massy-TGV,La Roche-sur-Yon,83.0
Paris-Austerlitz,Vitré,72.0
Paris-Austerlitz,Plouaret,91.0
Paris-Austerlitz,Dol,85.0
Paris-Austerlitz,Libourne,96.0
Paris-Austerlitz,Ruffec,87.0
Paris-Austerlitz,Surgères,89.0
Paris-Austerlitz,Vendôme,55.0
Paris-Montparnasse,Futuroscope,75.0
Marne-la-Vallée-Chessy,Poitiers,75.0
Marne-la-Vallée-Chessy,Libourne,96.0
Angoulême,Champagne-Ardenne-TGV,102.0
Meuse-TGV,Poitiers,102.0
Lille-Europe,Vannes,114.0
Lorient,Douai,114.0
Angoulême,Lille-Europe,119.0
Lille-Flandres,Angoulême,119.0
Angoulême,Douai,119.0
Lorraine-TGV,Rennes,121.0
Aix-en-Provence-TGV,St-Pierre-des-Corps,125.0
Le Mans,Montpellier (CNM),125.0
Lille-Europe,Quimper,125.0
Lille-Europe,Libourne,130.0
Nîmes,Rennes,142.0
Bordeaux-St-Jean,Paris-Montparnasse,96.0
Paris-Montparnasse,Châtellerault,75.0
Angers-St-Laud,Paris-Montparnasse,73.0
Nantes,Paris-Montparnasse,85.0
Niort,Paris-Montparnasse,84.0
Agen,Paris-Montparnasse,108.0
Paris-Montparnasse,Bayonne,112.0
Dax,Paris-Montparnasse,110.0
Paris-Montparnasse,Montauban-Ville-Bourbon,109.0
La Baule-Escoublac,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),87.0
Marne-la-Vallée-Chessy,St-Pierre-des-Corps,65.0
Saumur-Rive-Droite,Paris-Montparnasse,70.0
Lille-Europe,Massy-Palaiseau-Grande-Ceinture,63.0
Aix-en-Provence-TGV,Lyon-St-Exupéry-TGV,67.0
Melun,Le Creusot-Montceau-Montchanin,67.0
Carcassonne,Valence,65.0
Paris-Montparnasse,Futuroscope,75.0
Paris-Montparnasse,Futuroscope,75.0
Lyon-Perrache-Voyageurs,Sète,70.0
Lyon-Part-Dieu,Agde,70.0
Béziers,Lyon-St-Exupéry-TGV,70.0
Lyon-Perrache-Voyageurs,Agde,70.0
Lyon-Perrache-Voyageurs,Toulon,72.0
Lyon-Perrache-Voyageurs,Narbonne,74.0
Lorraine-TGV,Paris-Est,77.0
Dijon-Ville,Avignon-TGV,81.0
Aix-en-Provence-TGV,Toulouse-Matabiau,69.0
Cherbourg,Montbard,78.0
Montpellier (CNM),Bellegarde,74.0
Valence-TGV,Toulouse-Matabiau,75.0
Valence,Toulouse-Matabiau,75.0
Lyon-Part-Dieu,Sens,78.0
Nice-Ville,Valence,73.0
Lyon-Perrache-Voyageurs,Les Arcs-Draguignan,80.0
Aix-en-Provence-TGV,Bellegarde,77.0
Angoulême,Paris-Austerlitz,87.0
Le Mans,TGV Haute-Picardie,84.0
Aix-en-Provence-TGV,Le Creusot-Montceau-Montchanin,82.0
Avignon-TGV,Montbéliard,90.0
Carcassonne,Chalon-sur-Saône,84.0
Lyon-Part-Dieu,St-Raphaël-Valescure,86.0
Lyon-Perrache-Voyageurs,Toulouse-Matabiau,86.0
Le Havre,Lyon-Part-Dieu,97.0
Laval,Champagne-Ardenne-TGV,92.0
Béziers,Beaune,84.0
Lille-Flandres,Le Mans,92.0
Laval,Arras,97.0
Lille-Europe,Vierzon-Ville,97.0
Coutras,Paris-Montparnasse,96.0
Melun,Valence-TGV,93.0
La Baule-Escoublac,TGV Haute-Picardie,98.0
Pornichet,TGV Haute-Picardie,98.0
Lille-Europe,St-Pierre-des-Corps,101.0
Lille-Flandres,Montbard,102.0
Massy-TGV,La Roche-sur-Foron,109.0
Lyon-Perrache-Voyageurs,TGV Haute-Picardie,106.0
Cannes,Bellegarde,98.0
Le Pouliguen,Le Creusot-Montceau-Montchanin,107.0
La Baule-Escoublac,Le Creusot-Montceau-Montchanin,107.0
St-Nazaire,Le Creusot-Montceau-Montchanin,107.0
Futuroscope,Douai,109.0
Le Pouliguen,Lille-Europe,108.0
Arras,St-Nazaire,108.0
St-Nazaire,Douai,108.0
Lille-Flandres,Le Creusot-Montceau-Montchanin,111.0
Arras,Le Creusot-Montceau-Montchanin,111.0
Lyon-Part-Dieu,St-Nazaire,109.0
Valence-TGV,St-Pierre-des-Corps,113.0
Nice-Ville,Beaune,116.0
Le Mans,Grenoble,111.0
Le Havre,Valence-TGV,112.0
Rouen-Rive-Droite,Valence,112.0
Champagne-Ardenne-TGV,Libourne,112.0
Pornichet,Lyon-Part-Dieu,113.0
Pornichet,Lyon-Perrache-Voyageurs,113.0
Le Pouliguen,Lyon-Perrache-Voyageurs,113.0
Dole-Ville,Lille-Flandres,113.0
Angoulême,Lyon-Part-Dieu,116.0
Lille-Europe,Lyon-Part-Dieu,116.0
Lyon-Part-Dieu,Arras,116.0
Lyon-Perrache-Voyageurs,Arras,116.0
Lyon-St-Exupéry-TGV,Arras,116.0
Dunkerque,Lyon-St-Exupéry-TGV,116.0
Lille-Europe,Niort,118.0
Lille-Flandres,Limoges-Bénédictins,119.0
Laval,Valence-TGV,116.0
TGV Haute-Picardie,St-Gervais-les-Bains-Le Fayet,119.0
Aime-La Plagne,TGV Haute-Picardie,119.0
Landry,TGV Haute-Picardie,119.0
St-Avre-la-Chambre,TGV Haute-Picardie,119.0
Annecy,TGV Haute-Picardie,119.0
Angers-St-Laud,Aime-La Plagne,120.0
Angers-St-Laud,Aix-les-Bains-Le Revard,120.0
Le Mans,Cluses,120.0
Le Mans,Sallanches-Combloux-Megève,120.0
Guingamp,Douai,119.0
Lille-Flandres,St-Brieuc,119.0
Lyon-Part-Dieu,St-Brieuc,122.0
La Rochelle-Ville,Douai,122.0
Surgères,Lille-Europe,122.0
Surgères,Arras,122.0
Metz-Ville,Les Arcs-Draguignan,132.0
Lamballe,TGV Haute-Picardie,120.0
Bourg-St-Maurice,Lisieux,125.0
Bayeux,Bourg-St-Maurice,125.0
Chambéry-Challes-les-Eaux,Lison,125.0
Landry,Lison,125.0
Landry,Lisieux,125.0
Lison,Aime-La Plagne,125.0
Nantes,Aix-les-Bains-Le Revard,125.0
Chambéry-Challes-les-Eaux,Lépin-le-Lac-La Bauche,5.3
Villeneuve-lès-Avignon,Orange,8.3
Villeneuve-lès-Avignon,Montélimar,16.5
Arles,Valence-TGV,29.0
Vendôme,Poitiers,30.0
Miramas,Valence-TGV,34.0
Lyon-St-Exupéry-TGV,Aime-La Plagne,42.0
Annecy,Valence-TGV,43.0
Genève-Voyageurs,St-Péray,49.0
Avignon-TGV,Culoz,53.0
Castelnaudary,Valence-TGV,54.0
Lyon-St-Exupéry-TGV,Hyères,63.0
Chambéry-Challes-les-Eaux,Marseille-St-Charles,89.0
Avignon-TGV,Aix-les-Bains-Le Revard,69.0
Avignon-TGV,Annecy,77.0
Nîmes,Le Creusot-Montceau-Montchanin,65.0
Castelnaudary,Lyon-Part-Dieu,64.0
Vendôme,Bordeaux-St-Jean,66.0
Marseille-St-Charles,Annecy,91.0
Perpignan,Le Creusot-Montceau-Montchanin,84.0
Chambéry-Challes-les-Eaux,Cannes,98.0
Nice-Ville,Aix-les-Bains-Le Revard,104.0
Nîmes,Paris-Gare-de-Lyon,114.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Montpellier (CNM),114.0
Aix-en-Provence-TGV,Paris-Gare-de-Lyon,116.0
Marne-la-Vallée-Chessy,Marseille-St-Charles,116.0
Avignon-TGV,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),116.0
Avignon-Centre,Paris-Gare-de-Lyon,116.0
Lyon-Part-Dieu,Marne-la-Vallée-Chessy,97.0
Lyon-Perrache-Voyageurs,Marne-la-Vallée-Chessy,97.0
Versailles-Chantiers,Lyon-St-Exupéry-TGV,97.0
Grenoble,Marne-la-Vallée-Chessy,108.0
Grenoble,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),108.0
Dijon-Ville,Paris-Gare-de-Lyon,67.0
Besançon-Viotte,Mantes-la-Jolie,83.0
Marne-la-Vallée-Chessy,École-Valentin,83.0
Avignon-TGV,Carcassonne,54.0
Belfort,Montbéliard,4.5
Bréauté-Beuzeville,Rouen-Rive-Droite,14.3
Le Havre,Lorraine-TGV,85.0
Strasbourg-Ville,Le Havre,106.0
Meuse-TGV,Rouen-Rive-Droite,60.0
Meuse-TGV,Mantes-la-Jolie,44.0
Strasbourg-Ville,Champagne-Ardenne-TGV,76.0
Strasbourg-Ville,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),107.0
Dijon-Ville,Les Arcs-Draguignan,97.0
Strasbourg-Ville,Chalon-sur-Saône,78.0
Mulhouse-Ville,Nîmes,119.0
Strasbourg-Ville,Bourg-en-Bresse,78.0
Montpellier (CNM),Belfort-Montbéliard-TGV,123.0
Montpellier (CNM),Neufchâteau,89.0
Metz-Ville,Avignon-TGV,114.0
Metz-Ville,Valence-TGV,109.0
Strasbourg-Ville,Lyon-Perrache-Voyageurs,87.0
Nîmes,Toul,89.0
Thionville,Strasbourg-Ville,42.0
Thionville,Mulhouse-Ville,54.0
Thionville,Mâcon-Ville,85.0
Thionville,Lyon-Part-Dieu,94.0
Thionville,Avignon-TGV,121.0
Beaune,Aix-en-Provence-TGV,87.0
Nancy-Ville,Narbonne,123.0
Nancy-Ville,Carcassonne,125.0
Culmont-Chalindrey,Nice-Ville,124.0
Toul,Agde,103.0
Culmont-Chalindrey,Agde,94.0
Culmont-Chalindrey,Béziers,94.0
Culmont-Chalindrey,Narbonne,98.0
Agde,Toulouse-Matabiau,36.0
Champagne-Ardenne-TGV,Colmar,90.0
Dijon-Ville,Toulon,95.0
Perpignan,Paris-Montparnasse,124.0
Agde,Paris-Montparnasse,116.0
Mâcon-Loché-TGV,Massy-Palaiseau-Grande-Ceinture,83.0
Grenoble,Massy-Palaiseau-Grande-Ceinture,108.0
Modane,Massy-Palaiseau-Grande-Ceinture,113.0
Bellegarde,Paris-Est,91.0
Bourg-en-Bresse,Paris-Est,84.0
Bordeaux-St-Jean,Sète,69.0
Massy-TGV,Plouaret,91.0
Paris-Austerlitz,Vannes,88.0
Paris-Austerlitz,Angers-St-Laud,73.0
Paris-Austerlitz,Pornichet,87.0
Paris-Austerlitz,Facture-Biganos,102.0
Paris-Austerlitz,La Teste,102.0
Paris-Austerlitz,Tours,65.0
Massy-TGV,Marne-la-Vallée-Chessy,35.0
Massy-TGV,Ruffec,87.0
Angoulême,Marne-la-Vallée-Chessy,87.0
Champagne-Ardenne-TGV,Futuroscope,93.0
Nantes,TGV Haute-Picardie,98.0
Rennes,TGV Haute-Picardie,98.0
TGV Haute-Picardie,Redon,98.0
Bordeaux-St-Jean,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),96.0
Meuse-TGV,Futuroscope,102.0
Lorient,TGV Haute-Picardie,106.0
Lille-Flandres,St-Malo,110.0
Arras,St-Malo,110.0
Angoulême,Meuse-TGV,111.0
Arras,Vannes,114.0
Lille-Europe,Vannes,121.0
Lorient,Douai,116.0
Lille-Flandres,Angoulême,120.0
Le Mans,Avignon-TGV,125.0
Arras,Libourne,130.0
Lille-Europe,Libourne,130.0
Paris-Montparnasse,Châtellerault,78.0
Massy-TGV,Poitiers,79.0
Massy-TGV,Futuroscope,79.0
Massy-TGV,Libourne,99.0
Paris-Montparnasse,St-Nazaire,88.0
Laval,Paris-Montparnasse,78.0
Paris-Montparnasse,Vitré,78.0
Lamballe,Paris-Montparnasse,94.0
Paris-Montparnasse,Vannes,97.0
Paris-Montparnasse,Montauban-Ville-Bourbon,120.0
Massy-TGV,Sablé,72.0
Angers-St-Laud,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),75.0
Angers-St-Laud,Marne-la-Vallée-Chessy,75.0
Marne-la-Vallée-Chessy,Nantes,88.0
La Baule-Escoublac,Marne-la-Vallée-Chessy,88.0
Massy-TGV,Pornichet,88.0
Massy-TGV,Le Pouliguen,88.0
Le Croisic,Marne-la-Vallée-Chessy,88.0
St-Maixent (Deux-Sèvres),Paris-Montparnasse,90.0
Laval,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),78.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Rennes,93.0
Marne-la-Vallée-Chessy,Rennes,93.0
Massy-TGV,Lamballe,94.0
Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),Vannes,97.0
Agen,Massy-TGV,120.0
Facture-Biganos,Paris-Montparnasse,118.0
Massy-TGV,Arcachon,118.0
Biarritz,Paris-Montparnasse,123.0
Évreux-Embranchement,Mantes-la-Jolie,20.5
Conflans-Fin-d'Oise,Mantes-la-Jolie,35.0
Marne-la-Vallée-Chessy,Massy-Palaiseau-Grande-Ceinture,35.0
Lyon-Part-Dieu,Valence,30.0
Avignon-TGV,Sète,27.5
Reims,Bar-le-Duc,31.0
Nîmes,Marseille-St-Charles,30.0
Avignon-TGV,Valence-TGV,33.0
Le Havre,Conflans-Fin-d'Oise,40.0
Champagne-Ardenne-TGV,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),44.0
Lyon-Part-Dieu,Orange,41.0
Avignon-TGV,Narbonne,46.0
Valence-TGV,Bellegarde,46.0
Montpellier (CNM),Valence-TGV,47.0
Aix-en-Provence-TGV,Valence-TGV,48.0
Avignon-TGV,Les Arcs-Draguignan,50.0
Caen,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),57.0
Roubaix,Paris-Nord,63.0
Valence-TGV,Agde,54.0
Valence-TGV,Beaune,57.0
Paris-Austerlitz,St-Pierre-des-Corps,65.0
Arles,Lyon-St-Exupéry-TGV,58.0
Lyon-Perrache-Voyageurs,Miramas,58.0
Avignon-TGV,Mâcon-Ville,65.0
Avignon-TGV,Mâcon-Loché-TGV,61.0
Avignon-TGV,Mâcon-Loché-TGV,61.0
Valence-TGV,Narbonne,58.0
Valence,Narbonne,58.0
Avignon-TGV,Monaco-Monte-Carlo,62.0
Tours,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),65.0
Juvisy,Lille-Europe,63.0
Aix-en-Provence-TGV,Lyon-Part-Dieu,67.0
Lyon-Perrache-Voyageurs,Marseille-St-Charles,67.0
Aix-en-Provence-TGV,Lyon-Perrache-Voyageurs,67.0
Carcassonne,Valence-TGV,65.0
Béziers,Lyon-Part-Dieu,70.0
Béziers,Lyon-Perrache-Voyageurs,70.0
Nîmes,Bellegarde,68.0
Mâcon-Loché-TGV,Marseille-St-Charles,75.0
Champagne-Ardenne-TGV,Douai,80.0
Nice-Ville,Valence-TGV,72.0
Valence-TGV,St-Raphaël-Valescure,72.0
Massy-TGV,Lorraine-TGV,77.0
Valence,Antibes,73.0
Carcassonne,Lyon-St-Exupéry-TGV,79.0
Carcassonne,Lyon-Perrache-Voyageurs,79.0
Lyon-Part-Dieu,Les Arcs-Draguignan,80.0
Aix-en-Provence-TGV,Lons-le-Saunier,85.0
Lyon-Perrache-Voyageurs,Melun,81.0
Dijon-Ville,Lisieux,86.0
Tours,Champagne-Ardenne-TGV,83.0
Marseille-St-Charles,Le Creusot-Montceau-Montchanin,82.0
Les Aubrais-Orléans,Lille-Europe,88.0
Chalon-sur-Saône,Les Arcs-Draguignan,87.0
Meuse-TGV,St-Pierre-des-Corps,87.0
Tours,Meuse-TGV,87.0
Le Creusot-Montceau-Montchanin,St-Pierre-des-Corps,89.0
Lyon-Perrache-Voyageurs,Antibes,86.0
Rives,Roissy-Aéroport-Charles-de-Gaulle 2-TGV (TGV),96.0
Lyon-St-Exupéry-TGV,Toulouse-Matabiau,86.0
Lyon-Part-Dieu,Rouen-Rive-Droite,97.0
Lyon-Perrache-Voyageurs,Rouen-Rive-Droite,97.0
Besançon-Viotte,Caen,97.0
Nurieux,Paris-Gare-de-Lyon,89.0
